3,islamic state hid training camp rail tunnel near mosul,"the iraqi military found obstacle course islamic state built old railway tunnel near mosul, raw recruits crawled barbed wire scaled walls begin reshaping seasoned fighters.",the-wall-street-journal
13,snapchat shares surge 44% market debut,snap shares surged 44% first day trading thursday investors sought piece biggest technology initial public offering u.s. since alibaba made debut 2014.,the-wall-street-journal
3,the german right believes it’s time discard country’s historical guilt,the alternative germany party making headway message overemphasis guilt nazi era prevents national pride hamstrings government policy.,the-wall-street-journal
13,federal agents search caterpillar locations,federal agents thursday raided three caterpillar facilities illinois search evidence machinery giant may released false misleading information financial documents exports.,the-wall-street-journal
3,eu parliament calls end visa-free travel u.s. citizens,the european union’s parliament on thursday asked bloc scrap visa-free travel u.s. citizens within two months retaliation u.s. continuing exclude five eu countries no-visa regime.,the-wall-street-journal
13,"costco raise membership fees, higher costs take toll profit",costco wholesale corp. raising membership fees—the retailer’s main profit driver—after higher costs latest period offset strong sales holiday quarter.,the-wall-street-journal
6,attorney general jeff sessions recuse probe related 2016 presidential campaign,"sessions facing mounting pressure step away investigations, revealed talked russian ambassador twice disclosed contacts.",the-washington-post
6,analysis | could sessions face perjury charges? former federal prosecutors think not.,at least evidence hand.,the-washington-post
6,the nearly indestructible bond jeff sessions donald trump,"trump said ‘total’ faith attorney general, quickly begun implementing president’s vision first weeks job.",the-washington-post
6,analysis | jeff sessions’s puzzling press conference,sessions answers one big question — raises bunch more.,the-washington-post
6,the trump presidency can’t seem escape russia’s shadow,the controversy exacerbated trump’s tendency treat personalize issues broader implications.,the-washington-post
6,hackers accessed private email account pence used official business indiana governor,pence's private aol account hacked 2016.,the-washington-post
6,analysis | nancy pelosi’s claim bill clinton impeached ‘something far less’ jeff sessions,"it's early pelosi make sweeping statement, sessions case still unfolding.",the-washington-post
6,new epa head told congress never used personal email government business. turns did.,,the-washington-post
3,isis dumped bodies desert sinkhole. may years know full scale killings.,the mass grave near city mosul could among militants’ largest.,the-washington-post
15,your child’s sent jail. comes bill.,family advocates say state local laws requiring reimbursement incarceration add children’s struggles.,the-washington-post
6,sessions: gave honest answers russia - cnn video,attorney general jeff sessions met russian ambassador trump's campaign last year. sessions recused investigation related presidential campaign.,cnn
6,stephen colbert sneaks peek jeff sessions' day planner,attorney general jeff sessions had chaotic day office thursday faced barrage criticism newly revealed contacts russia’s ambassador u.s. and eventually rec…,entertainment-weekly
6,jimmy fallon gives jeff sessions suggestions new jobs,the host joked politician could ‘the world’s oldest living boy’ traveling carnival,entertainment-weekly
6,"sessions breaks intelligence agencies, says doesn’t know russia wanted trump win",the intelligence community believes russian hacking meant benefit trump's campaign. attorney general sure.,the-washington-post
17,sleep problems mounting children,hospital attendances sleep disorders under-14s england triple 10 years.,bbc-news
6,sinn féin close gap dup ni assembly,the democratic unionist party narrowly returned biggest party sinn féin biggest winner ni assembly election.,bbc-news
3,brexit: uk 'not obliged' pay divorce bill say peers,"the uk could walk away without paying - might imperil trade deal, peers say.",bbc-news
13,"daimler recalls 75,000 mercedes-benz cars uk",daimler recalling around one million vehicles worldwide risk fire.,bbc-news
3,kim jong-nam death: north korean says arrest 'conspiracy',a man suspected involvement kim jong-nam's death says victim conspiracy.,bbc-news
15,bbc investigates intruders gained access studio,the studio used bbc news channel intruders seen air.,bbc-news
6,lowering legal drink-drive limit 'to save lives' urged,councils fire authorities calling limit lowered line scotland.,bbc-news
13,london loses business rates revamp,councils capital hand hundreds millions top local authorities.,bbc-news
13,average english council tax bill rise 4% - survey,"households face largest rise decade back social care costs, say public finance experts.",bbc-news
3,"banksy hotel, walled off, opens bethlehem","it ""worst view world"", artist says, next israel's controversial wall.",bbc-news
9,west indies v england: eoin morgan century sets win tourists first odi,a century england captain eoin morgan sets 45-run win west indies first one-day international antigua.,bbc-sport
9,david haye v tony bellew: richie woodhall says bellew underestimated,"tony bellew ""underestimated"" heavyweight fight david haye, says ex-world champion richie woodhall.",bbc-sport
9,world golf championships: rory mcilroy leads two shots halfway stage,rory mcilroy cards stunning six-under-par 65 take lead halfway stage world golf championships event mexico.,bbc-sport
9,european indoor athletics: andrew pozzi wins 60m hurdles gold,briton andrew pozzi wins gold 60m hurdles european indoor athletics championships belgrade.,bbc-sport
9,andy murray beats lucas pouille reach dubai championships final,andy murray beats france's lucas pouille straight sets reach final dubai championships second time.,bbc-sport
9,birmingham city 1-3 leeds united,chris wood scores twice leeds move within point third place championship winning birmingham.,bbc-sport
9,"british cycling: uk sport responsible standards, says liz nicholl",the chief executive uk sport says apologise anyone believes agency partly blame failings british cycling.,bbc-sport
9,man utd's jose mourinho: i'm monster say am,manchester united boss jose mourinho says monster portrayed as.,bbc-sport
9,premiership: leicester tigers 15-34 exeter chiefs,exeter chiefs move one point behind premiership leaders wasps hard-fought bonus-point win leicester tigers.,bbc-sport
9,european indoor athletics: eilidh doyle misses 400m final,eilidh doyle misses laviai nielsen qualifies 400m final european indoor athletics championships belgrade.,bbc-sport
3,u.s. airport pat-downs get invasive,the tsa reacts study found weapons making past security.,bloomberg
13,"at tesla, departures mount critical time",tesla inc. losing key personnel races bring model 3 -- critical electric sedan yet -- market later year.,bloomberg
13,yellen hints aggressive rate path upon locking march,"federal reserve chair janet yellen left little doubt friday central bank raise interest rates month. importantly, dropped hints might end increase year planned.",bloomberg
6,a major proponent h-1b visa reform loses patience trump,the white house says reform controversial guest worker program 'is issue closely carefully looking at',bloomberg
13,uber's greyball program scrutiny blocking government stings,an uber technologies inc. program used counteract government officials attempting conduct “sting” operations drawing scrutiny amid flurry scandals plaguing ride-hailing company.,bloomberg
13,schwarzenegger 'celebrity apprentice': quit,new york (ap) -- arnold schwarzenegger said friday he's with,bloomberg
13,jobs take center stage climate-change debate trump era,"as trump administration sets work gutting environmental regulations, best weapon battling climate change u.s. may jobs.",bloomberg
13,these economies getting miserable year,"venezuela tops list again, it's moves middle matter",bloomberg
13,"this year, invest better life story yourself",the science clear: shared experiences valuable shared consumption. eight enlightening ways turn bonus trip lasts lifetime.,bloomberg
13,snap ipo shows investor appetite bet young companies again,"if there’s one lesson silicon valley learn snap inc.’s trading debut, it’s investors in initial public offerings willing stomach uncertainty betting hopeful, young companies.",bloomberg
6,can immigrants deported without hearing? yes -- trump wants often,can undocumented immigrant get kicked united states without court hearing? that's key question heart controversial case that's become latest lightning rod debate trump administration's crackdown illegal immigration.,cnn
6,ice arrests undocumented father taking daughter california school,"romulo avelica-gonzalez, undocumented immigrant mexico, arrested near los angeles school one daughters attends. daughter wept immigration agents took handcuffed father away black car.",cnn
6,dreamer detained giving immigration speech - cnn video,a woman reapplying legal status detained. arrest came moments gave immigration speech. cnn's nick valencia reports.,cnn
6,graham: trump getting bad hombres - cnn video,"republican sen. lindsey graham said president trump immigration plan good thing getting ""bad hombres"" out.",cnn
6,grassley denies calls sessions testify russian ambassador meetings,senate judiciary committee chairman chuck grassley friday denied calls democratic colleagues bring attorney general jeff sessions panel coming days testify meetings russian ambassador.,cnn
6,"trump tweets schumer, putin photo, calls investigation","president donald trump slammed senate minority leader chuck schumer tweet friday, accusing relationship russian president vladimir putin presenting photo two leaders evidence.",cnn
6,carter page relationship trump camp - cnn video,"carter page, man linked then-candidate donald trump's foreign policy team, talks cnn's anderson cooper relationship campaign.",cnn
6,dhs considering proposal separate children adults border,"the department homeland security considering proposal separate children adults trying enter country illegally southern border, senior dhs official confirmed cnn friday.",cnn
6,dhs assessment: individuals radicalized us,"a recent department homeland security intelligence assessment found foreign-born violent extremists arrive us radicalized, become radicalized living us several years.",cnn
4,magical bracket game! what’s best disney song ever?,"beginning feb. 17, vote favorites week listen ew morning live (8 a.m-10 a.m.) sirius xm radio channel 105 month hear songs — heated debate. winn…",entertainment-weekly
4,"as 'when rise' ends, dustin lance black looks solution","there’s world it’s easily fathomable dustin lance black could be the furious person country today. given that’s going america™, beneath administration that’…",entertainment-weekly
4,‘when rise’ finale recap: ‘part iv’,now time true equality,entertainment-weekly
4,‘the vampire diaries’ recap: ‘we’re planning june wedding’,"caroline stefan get married, there’s one surprise guest mystic falls",entertainment-weekly
4,josh gad 'very proud' play disney's first openly gay character,"at the world premiere ‘beauty beast’ thursday hollywood, gad opened tackling role lefou, whose relationship film’s villain gaston new spin i…",entertainment-weekly
4,'modern family': sofia vergara shares photos last day season 8,"this article originally appeared people.com. that’s wrap! document last day shooting modern family‘s season 8, star sofia vergara shared behind-the-scenes cast photos “fa…",entertainment-weekly
4,stephen colbert mocks jeff sessions' awkward press conference,and ‘late show’ host perfect ‘star wars’ analogy,entertainment-weekly
4,'emerald city' ep shaun cassidy thanks fans finale,"every week, emerald city executive producers david schulner shaun cassidy bring ew behind scenes explain ins-and-outs new nbc dark fantasy series inspired land of…",entertainment-weekly
4,‘reign’ recap: ‘playing fire’,"mary’s putting fires, literal otherwise.",entertainment-weekly
4,"'tonight show' sums trump, oscars 'this week words'","plus, kellyanne conway couchgate, attorney general jess sessions make way musical montage",entertainment-weekly
9,"portland timbers vs. minnesota united fc - football match summary - march 3, 2017 - espn","follow live coverage portland timbers vs minnesota united fc 2017 usa major league soccer, regular season football match.",espn
9,"paths rematch look vastly different duke, unc","duke's highs high, lows quite low. north carolina remarkably consistent. tar heels split season series claim outright acc title?",espn
9,champ week: ncaa tournament bids grabs,stay speed champ week conference tourneys determine teams earn automatic bids ncaa tournament.,espn
9,todd mcshay's guide every combine drill,"the drills nfl combine boil two questions: measurables mesh film? players triggered red flags results? 40 bench press, numbers know drill.",espn
9,40-yard dash tests speed,"by time players run 40-yard dash, they're worn nfl combine gauntlet, makes pressure perform much daunting.",espn
9,minnesota atlanta united debut, la galaxy reboot vs. new-look dallas,jason davis takes look around league top matchups ahead start 2017 major league soccer season w2w4.
9,everything need know 2017 mls season,looking skinny mls 2017? search further, espn fc nuts bolts season that's around corner.
9,"2017 mls preview: teams set rebound, fall","which teams set rebound unlucky 2016 campaigns, front-runners fall back pack? dig numbers find out.",espn
9,mvp? lebron's value full display,"the mvp race mostly two-man battle, cavs think it's time add lebron james' name third-party candidate.",espn
4,nintendo switch new games revealed deadpool 2 latest - ign daily fix - ign video,all need know latest nintendo switch games deadpool 2 casting news week's stories may missed.,ign
4,cauldrons - horizon: zero dawn wiki guide - ign,"cauldrons - horizon: zero dawn: cauldrons special dungeons horizon zero dawn. they're marked map blue triangles, generally truly revealed g...",ign
4,"logan - easter eggs, references trivia - ign video","from surprise classic mutant missing iconic villain, things need know final wolverine movie.",ign
4,nvc: let's talk nintendo's indie games - ign video,"team tumbleseed, team 17, raw fury, vetrex pop, nintendo's damon baker join crew nvc talk games coming switch.",ign
4,fireteam chat ep. 102 - age triumph loss gear - ign's destiny show - ign video,"while we're cautious, think destiny 2 bringing character's forward might good news improvements sequel.",ign
4,7 minutes flipping death gameplay nintendo switch - ign video,solve puzzles flip world zoink ab's spiritual successory stick man!,ign
4,nier: automata pc release date announced - ign,"players pre-purchase game get access special items, including valve character accessory.",ign
4,"nintendo switch reviews aren't great, that's okay - ign video",keep mind problems console launch (or that) aren't always permanent.,ign
4,1-2-switch: ranking 28 minigames - ign video,"not games 1-2-switch created equally, ranked worst best.",ign
4,dual universe: single shard space mmo meets minecraft - ign video,"we caught jean-christophe baillie, creator dual universe gdc 2017.",ign
10,world view’s ‘stratollites’ new spaceport aim change business of space,"at world view's new headquarters tucson, arizona, paint barely dry gleaming new structure located near airport, road from..",techcrunch
10,"weekly roundup: snap’s soaring public debut, major aws outage","snap debuts public company soaring ipo, aws suffers major outage nokia reviving snake. top tech headlines week explained.",techcrunch
10,uber uses software tool identify sidestep code enforcement officials,"uber using tool called ""greyball"" work identity requests made certain users deny service, according mike isaac reporting new..",techcrunch
10,thiel’s chief staff tapped white house deputy cto,"peter thiel donald trump's side since republican national convention, guiding then-candidate technology policy brokering meeting..",techcrunch
13,former uber software engineer alleges sexism female manager,"another day, another allegation uber. keala lusk, former uber software engineer, posted medium story sexism, disrespect and..",techcrunch
6,obama administration rushed preserve intelligence russian election hacking,obama administration officials scrambled ensure intelligence connections trump campaign russian officials preserved left office.,the-new-york-times
17,you may want marry husband,"after learning doesn’t long live, woman composes dating profile man leave behind.",the-new-york-times
10,how uber deceives authorities worldwide,"a program uses data uber collected evade law enforcement cities resist ride-hailing service, current former uber employees said.",the-new-york-times
6,g.o.p. accused playing ‘hide-and-seek’ obamacare replacement bill,"republicans excoriated democrats making “back-room deals” pass health law, accused violating vows transparency.",the-new-york-times
6,"goodbye spin, hello raw dishonesty",the first casualty trump truth.,the-new-york-times
4,nintendo switch reviews: here’s critics say,a panoply opinions take latest video game launch.,the-new-york-times
6,a timeline jeff sessions’s trump ties meetings russia,mr. sessions’s actions surrounding events.,the-new-york-times
13,fed officials indicate rate increase likely march,"the federal reserve’s two senior officials signaled central bank course pick pace short-term interest-rate increases, next rise coming soon march come later year.",the-wall-street-journal
6,democrats criticize james comey russian hacking probe,"fbi director james comey back crosshairs democrats, say hasn’t forthcoming congressional investigators probing alleged russian interference help donald trump u.s. election.",the-wall-street-journal
13,small investors run etfs,"a total $124 billion poured etfs first two months 2017, aggressive start year since industry founded 24 years ago.",the-wall-street-journal
3,"china shifts stance, letting dying firms go bankrupt","as china’s national people’s congress opens, bankruptcies chinese business surged last two years, sign state beginning take painful steps trim bloated industrial sector tries rein debt.",the-wall-street-journal
3,the hunt mysterious big winner las vegas mogul’s new china casino,a mysterious gambler whose winning streak blamed las vegas sands denting profit newest property macau proving elusive.,the-wall-street-journal
15,the night zombie smartphones took 911,call centers hit october largest-ever assault country’s highly vulnerable emergency-response system. could happen again.,the-wall-street-journal
13,snapchat investors found golden goose field turkeys,"the social media sector’s has-beens never-weres, friendster myspace secret bebo, helped make shares snap inc., parent messaging app snapchat, seem alluring",the-wall-street-journal
6,mike pence used private email account conduct indiana state business,"vice president mike pence used personal email account communicate staff state business indiana’s governor, according emails released state’s current governor.",the-wall-street-journal
15,man arrested threats jewish institutions,a missouri man accused making threats jewish organizations arrested in st. louis charged new york cyberstalking.,the-wall-street-journal
13,disturbing new facts american capitalism,“let winners run” one oldest adages investing. one newest ideas winners may running away everything.,the-wall-street-journal
6,white house proposes steep budget cut leading climate science agency,the national oceanic atmospheric administration crosshairs white house.,the-washington-post
6,"despite early denials, growing list trump camp contacts russians haunts white house",multiple meetings campaign associates russian officials fuel calls independent inquiry.,the-washington-post
6,sessions’s recusal little quell partisan fervor russia,"democrats called attorney general offer public, under-oath explanation, president tweeted pictures russian officials.",the-washington-post
6,"with sessions’s recusal, official poised oversee probe russian interference 2016 race",rod j. rosenstein’s confirmation hearing deputy attorney general set tuesday.,the-washington-post
6,analysis | old photo right-wing meme trump’s twitter: journey one schumer/putin pic,an important analysis tweet president united states.,the-washington-post
3,"after decades america, newly deported return mexico barely recognize",the returnees signify untapped potential also face scarce job opportunities uncertainty.,the-washington-post
6,white house split import tax puts congress limbo,different sides look president clear position.,the-washington-post
13,"uber used secret tool, extraordinary measures sidestep government officials",uber took extraordinary measures evade government officials places service restricted banned.,the-washington-post
